subj,trial,block,sex,age,date,stim,stim_order,filter,filter_freq,filter_gain,response,rt
101,3,1,x,99,2021-11-23T14:55:17.699Z,gomot_a.0553.eq.wav,1,9,1751.18477235,3.79100096,1,1503
101,3,1,x,99,2021-11-23T14:55:17.699Z,gomot_a.0553.eq.wav,1,10,2117.41864548,-3.71950054,1,1503
101,3,1,x,99,2021-11-23T14:55:17.699Z,gomot_a.0553.eq.wav,1,11,2538.37187364,-2.49504156,1,1503
101,3,1,x,99,2021-11-23T14:55:17.699Z,gomot_a.0553.eq.wav,1,12,3022.22012828,-0.43499076,1,1503
101,3,1,x,99,2021-11-23T14:55:17.699Z,gomot_a.0553.eq.wav,1,13,3578.36061576,-1.29374648,1,1503
101,3,1,x,99,2021-11-23T14:55:17.699Z,gomot_a.0553.eq.wav,1,14,4217.59458808,1.66998971,1,1503
101,3,1,x,99,2021-11-23T14:55:17.699Z,gomot_a.0553.eq.wav,1,15,4952.33712269,2.55969031,1,1503
101,3,1,x,99,2021-11-23T14:55:17.699Z,gomot_a.0553.eq.wav,1,16,5796.85824570,-2.78971403,1,1503
101,3,1,x,99,2021-11-23T14:55:17.699Z,gomot_a.0553.eq.wav,1,17,6767.56008152,0.92953308,1,1503
101,3,1,x,99,2021-11-23T14:55:17.699Z,gomot_a.0553.eq.wav,1,18,7883.29541175,-0.09087179,1,1503
101,3,1,x,99,2021-11-23T14:55:17.699Z,gomot_a.0553.eq.wav,1,19,9165.73383021,3.90030472,1,1503
101,3,1,x,99,2021-11-23T14:55:17.699Z,gomot_a.0553.eq.wav,1,20,10639.78260555,2.51193735,1,1503
101,3,1,x,99,2021-11-23T14:55:17.699Z,gomot_a.0553.eq.wav,1,21,12334.07042541,-4.01307146,1,1503
101,3,1,x,99,2021-11-23T14:55:17.699Z,gomot_a.0553.eq.wav,1,22,14281.50341712,-2.82584401,1,1503
101,3,1,x,99,2021-11-23T14:55:17.699Z,gomot_a.0553.eq.wav,1,23,16519.90424416,1.40923121,1,1503
101,3,1,x,99,2021-11-23T14:55:17.699Z,gomot_a.0553.eq.wav,1,24,19092.74669051,-0.25141256,1,1503
101,3,1,x,99,2021-11-23T14:55:17.699Z,gomot_a.0553.eq.wav,1,25,22050.00000000,0.49783078,1,1503
101,4,1,x,99,2021-11-23T14:56:53.277Z,gomot_a.0539.eq.wav,0,0,0.00000000,2.77166649,True,337
101,4,1,x,99,2021-11-23T14:56:53.277Z,gomot_a.0539.eq.wav,0,1,104.58767290,1.34863528,True,337
101,4,1,x,99,2021-11-23T14:56:53.277Z,gomot_a.0539.eq.wav,0,2,224.80189054,2.16483327,True,337
101,4,1,x,99,2021-11-23T14:56:53.277Z,gomot_a.0539.eq.wav,0,3,362.97743001,3.64081306,True,337
101,4,1,x,99,2021-11-23T14:56:53.277Z,gomot_a.0539.eq.wav,0,4,521.79790965,2.74342729,True,337
101,4,1,x,99,2021-11-23T14:56:53.277Z,gomot_a.0539.eq.wav,0,5,704.34790983,-0.91028379,True,337
101,4,1,x,99,2021-11-23T14:56:53.277Z,gomot_a.0539.eq.wav,0,6,914.17288101,-0.00291054,True,337
